driver_number,lap_number,brake_count,n_gear,drs_count,speed,throttle,rpm,meeting_key,session_key,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,Unnamed: 0,yellow_flag
1,75,96,3.246913580246914,0,136.49382716049382,38.6820987654321,8920.873456790123,1210,9094,2023-05-28 14:46:14.847000+00:00,22.254,41.506,21.758,174.0,170.0,False,85.518,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",265.0,74,0
1,76,88,3.3208722741433023,0,140.13395638629282,41.993769470404985,8983.373831775702,1210,9094,2023-05-28 14:47:40.298000+00:00,22.131,41.454,21.731,178.0,173.0,False,85.316,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",267.0,75,0
1,77,98,3.3785488958990535,0,137.58359621451103,37.67507886435331,8728.697160883281,1210,9094,2023-05-28 14:49:05.609000+00:00,22.004,41.347,22.109,,168.0,False,85.46,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",269.0,76,0
1,78,110,3.29607250755287,0,137.66767371601208,36.66465256797583,8914.58006042296,1210,9094,2023-05-28 14:50:31.170000+00:00,22.353,40.652,22.196,162.0,173.0,False,85.201,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",266.0,77,0
2,1,104,3.0,0,126.56470588235294,38.76470588235294,8899.570588235294,1210,9094,,,44.183,21.567,158.0,177.0,True,,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 0]",249.0,0,1
2,2,100,3.782051282051282,0,148.53205128205127,45.47115384615385,9092.445512820514,1210,9094,2023-05-28 13:04:41.862000+00:00,21.209,37.307,21.142,184.0,181.0,False,79.658,"[None, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2051]",286.0,1,0
2,3,89,3.7582781456953644,16,147.24503311258277,43.77814569536424,9042.413907284768,1210,9094,2023-05-28 13:06:01.658000+00:00,21.279,37.588,21.352,181.0,180.0,False,80.219,"[2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2051]",284.0,2,0
2,4,97,3.6872852233676974,15,145.96563573883162,40.90378006872852,9072.14089347079,1210,9094,2023-05-28 13:07:21.875000+00:00,21.243,37.688,21.315,174.0,181.0,False,80.246,"[None, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2049]",284.0,3,0
2,5,101,3.768729641693811,20,148.50814332247558,41.44625407166124,9131.807817589577,1210,9094,2023-05-28 13:08:42.092000+00:00,21.315,37.65,21.249,177.0,178.0,False,80.214,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",284.0,4,0
2,6,96,3.708053691275168,17,148.78187919463087,42.86577181208054,9161.694630872484,1210,9094,2023-05-28 13:10:02.310000+00:00,20.965,37.272,21.075,184.0,181.0,False,79.312,"[2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 0]",284.0,5,0
2,7,94,3.791530944625407,18,148.87947882736157,43.931596091205215,9116.094462540717,1210,9094,2023-05-28 13:11:21.621000+00:00,20.906,37.228,21.105,183.0,184.0,False,79.239,"[2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048]",284.0,6,0
2,8,88,3.8419243986254297,18,151.4570446735395,44.97250859106529,9255.701030927836,1210,9094,2023-05-28 13:12:40.916000+00:00,20.916,37.061,20.97,191.0,183.0,False,78.947,"[2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048]",284.0,7,0
2,9,91,3.8088737201365186,2,150.1160409556314,44.467576791808874,9237.552901023892,1210,9094,2023-05-28 13:13:59.821000+00:00,20.967,37.227,21.335,190.0,183.0,False,79.529,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,8,0
2,10,88,3.642384105960265,0,145.61920529801324,42.21854304635762,9176.271523178808,1210,9094,2023-05-28 13:15:19.648000+00:00,21.155,37.753,21.426,182.0,181.0,False,80.334,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",282.0,9,0
2,11,90,3.7549019607843137,0,148.29084967320262,44.42483660130719,9171.35294117647,1210,9094,2023-05-28 13:16:39.662000+00:00,21.219,37.432,21.438,187.0,180.0,False,80.089,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,10,0
2,12,84,3.7152317880794703,0,146.32119205298014,44.61258278145695,9114.221854304637,1210,9094,2023-05-28 13:17:59.754000+00:00,21.454,37.515,21.669,191.0,180.0,False,80.638,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,11,1
2,13,96,3.771812080536913,0,145.99328859060404,43.34228187919463,9026.906040268457,1210,9094,2023-05-28 13:19:20.503000+00:00,21.407,37.698,21.597,189.0,177.0,False,80.702,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,12,0
2,14,91,3.7565789473684212,0,146.28618421052633,43.6875,9080.03947368421,1210,9094,2023-05-28 13:20:41.095000+00:00,21.096,37.875,21.347,192.0,181.0,False,80.318,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",280.0,13,1
2,15,89,3.77491961414791,0,147.19614147909968,45.27652733118971,9089.945337620578,1210,9094,2023-05-28 13:22:01.406000+00:00,21.129,37.797,21.354,,181.0,False,80.28,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",280.0,14,0
2,16,85,3.78,0,147.07333333333332,45.166666666666664,9111.373333333333,1210,9094,2023-05-28 13:23:21.717000+00:00,21.118,37.911,21.442,193.0,180.0,False,80.471,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",280.0,15,0
2,17,95,3.5603715170278636,0,141.54489164086687,42.860681114551085,9043.272445820434,1210,9094,2023-05-28 13:24:42.185000+00:00,21.151,39.053,23.032,194.0,176.0,False,83.236,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,16,0
2,18,87,3.616949152542373,0,143.27796610169491,41.55593220338983,9065.759322033899,1210,9094,2023-05-28 13:26:05.418000+00:00,21.806,38.146,21.458,186.0,178.0,False,81.41,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",281.0,17,0
2,19,89,3.558359621451104,0,143.40694006309147,44.7602523659306,9192.750788643532,1210,9094,2023-05-28 13:27:26.729000+00:00,21.801,39.024,21.503,194.0,178.0,False,82.328,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,18,0
2,20,107,2.9675675675675675,0,119.17567567567568,42.66486486486487,8472.002702702703,1210,9094,2023-05-28 13:28:49.196000+00:00,21.255,37.766,38.19,190.0,180.0,False,97.211,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",280.0,19,0
2,21,88,3.5460526315789473,0,143.68421052631578,45.338815789473685,9206.302631578947,1210,9094,2023-05-28 13:30:26.413000+00:00,23.847,37.029,20.77,189.0,185.0,True,81.646,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2049, 2049, 2048, 2048]",277.0,20,0
2,22,90,3.7645051194539247,0,152.52559726962457,45.918088737201366,9346.645051194539,1210,9094,2023-05-28 13:31:48.411000+00:00,20.384,36.655,20.444,200.0,186.0,False,77.483,"[2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048]",278.0,21,0
2,23,99,2.970189701897019,0,118.99186991869918,38.03794037940379,8537.203252032521,1210,9094,2023-05-28 13:33:05.879000+00:00,20.425,36.517,41.253,,187.0,False,98.195,"[None, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2064, 2064]",279.0,22,0
2,24,88,3.5639344262295083,0,145.98688524590165,46.157377049180326,9331.904918032787,1210,9094,2023-05-28 13:34:43.799000+00:00,23.238,36.623,20.821,194.0,185.0,True,80.682,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,23,0
2,25,89,3.761744966442953,0,150.78859060402684,44.57046979865772,9259.895973154362,1210,9094,2023-05-28 13:36:04.376000+00:00,20.358,36.709,20.827,201.0,182.0,False,77.894,"[2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",281.0,24,0
2,26,87,3.879598662207358,0,153.58862876254182,45.58862876254181,9314.511705685618,1210,9094,2023-05-28 13:37:22.296000+00:00,20.251,36.851,20.931,199.0,182.0,False,78.033,"[None, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,25,0
2,27,84,3.774410774410774,0,151.42424242424244,43.666666666666664,9325.93265993266,1210,9094,2023-05-28 13:38:40.342000+00:00,20.495,36.586,20.794,191.0,182.0,False,77.875,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,26,0
2,28,79,3.7474402730375425,0,150.82935153583617,43.419795221843,9262.42662116041,1210,9094,2023-05-28 13:39:58.278000+00:00,20.302,36.526,20.912,201.0,180.0,False,77.74,"[None, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,27,0
2,29,84,3.7864406779661017,0,151.37966101694914,44.6,9306.698305084747,1210,9094,2023-05-28 13:41:15.886000+00:00,20.337,36.57,20.846,199.0,180.0,False,77.753,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,28,0
2,30,85,3.7837837837837838,0,152.82094594594594,45.527027027027025,9367.72972972973,1210,9094,2023-05-28 13:42:33.681000+00:00,20.336,36.511,20.688,195.0,185.0,False,77.535,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,29,0
2,31,76,3.7491166077738516,0,150.3992932862191,44.187279151943464,9292.261484098939,1210,9094,2023-05-28 13:43:51.227000+00:00,20.29,36.693,20.51,194.0,185.0,False,77.493,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048]",280.0,30,0
2,32,77,3.7986348122866893,0,152.3924914675768,46.406143344709896,9358.317406143346,1210,9094,2023-05-28 13:45:08.725000+00:00,20.245,36.458,20.599,196.0,185.0,False,77.302,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 0]",280.0,31,0
2,33,83,3.7210884353741496,0,150.76190476190476,45.064625850340136,9340.918367346938,1210,9094,2023-05-28 13:46:26.036000+00:00,20.076,36.682,20.586,197.0,184.0,False,77.344,"[2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",280.0,32,0
2,34,82,3.7176870748299318,0,150.00340136054422,44.66326530612245,9276.034013605442,1210,9094,2023-05-28 13:47:43.332000+00:00,20.124,36.719,20.823,194.0,188.0,False,77.666,"[2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",282.0,33,0
2,35,90,3.7157190635451505,15,148.98996655518394,43.441471571906355,9241.3745819398,1210,9094,2023-05-28 13:49:01.018000+00:00,20.996,36.973,20.669,189.0,187.0,False,78.638,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",283.0,34,0
2,36,79,3.730769230769231,0,151.26223776223776,44.59440559440559,9363.213286713286,1210,9094,2023-05-28 13:50:19.657000+00:00,20.077,36.605,20.69,197.0,186.0,False,77.372,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,35,0
2,37,91,3.76271186440678,0,151.75254237288135,45.376271186440675,9339.833898305085,1210,9094,2023-05-28 13:51:37.031000+00:00,20.092,36.701,20.59,198.0,186.0,False,77.383,"[None, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,36,0
2,38,101,3.759075907590759,0,148.04620462046205,41.73267326732673,9167.250825082509,1210,9094,2023-05-28 13:52:54.373000+00:00,20.174,38.912,20.931,193.0,186.0,False,80.017,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",157.0,37,0
2,39,84,3.642857142857143,0,145.47402597402598,40.62337662337662,9116.961038961039,1210,9094,2023-05-28 13:54:14.434000+00:00,20.252,38.683,22.1,195.0,181.0,False,81.035,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,38,0
2,40,94,3.718543046357616,0,149.83774834437085,44.14238410596027,9260.980132450331,1210,9094,2023-05-28 13:55:35.636000+00:00,21.16,37.267,21.042,187.0,186.0,False,79.469,"[None, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",284.0,39,0
2,41,79,3.7620689655172415,0,151.62413793103448,45.51379310344828,9313.779310344828,1210,9094,2023-05-28 13:56:54.931000+00:00,20.303,37.322,20.894,193.0,185.0,False,78.519,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,40,0
2,42,83,3.8060200668896322,0,150.55518394648828,43.668896321070235,9189.351170568561,1210,9094,2023-05-28 13:58:13.477000+00:00,20.348,37.218,21.059,196.0,185.0,False,78.625,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,41,0
2,43,80,3.727891156462585,0,149.6530612244898,44.697278911564624,9213.299319727892,1210,9094,2023-05-28 13:59:32.069000+00:00,20.334,37.236,21.203,191.0,189.0,False,78.773,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,42,0
2,44,95,3.5303514376996805,0,141.258785942492,41.460063897763575,9028.009584664536,1210,9094,2023-05-28 14:00:50.896000+00:00,22.996,37.774,21.355,182.0,184.0,False,82.125,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,43,0
2,45,82,3.723905723905724,0,148.7979797979798,45.24915824915825,9204.04377104377,1210,9094,2023-05-28 14:02:12.973000+00:00,20.607,37.746,21.265,192.0,185.0,False,79.618,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,44,0
2,46,88,3.6907894736842106,0,148.07236842105263,45.56907894736842,9241.657894736842,1210,9094,2023-05-28 14:03:32.612000+00:00,20.584,37.387,21.057,190.0,189.0,False,79.028,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,45,0
2,47,89,3.705298013245033,0,148.67549668874173,44.182119205298015,9197.307947019868,1210,9094,2023-05-28 14:04:51.642000+00:00,20.471,37.464,20.975,194.0,187.0,False,78.91,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,46,0
2,48,79,3.7203947368421053,0,148.8190789473684,44.2796052631579,9199.993421052632,1210,9094,2023-05-28 14:06:10.531000+00:00,20.532,37.578,21.102,191.0,187.0,False,79.212,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,47,0
2,49,85,3.51864406779661,0,142.4542372881356,41.342372881355935,9134.766101694915,1210,9094,2023-05-28 14:07:29.748000+00:00,20.443,40.373,21.312,197.0,185.0,False,82.128,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",272.0,48,0
2,50,108,3.569620253164557,0,140.77215189873417,39.25632911392405,8840.54430379747,1210,9094,2023-05-28 14:08:51.887000+00:00,21.066,40.215,21.839,168.0,183.0,False,83.12,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",279.0,49,0
2,51,118,3.35,13,129.11176470588236,33.02058823529412,8394.817647058824,1210,9094,2023-05-28 14:10:15.026000+00:00,23.751,45.035,23.599,120.0,164.0,False,92.385,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",244.0,50,0
2,52,153,2.5470852017937218,0,99.98654708520179,23.103139013452914,7745.544843049327,1210,9094,2023-05-28 14:11:47.368000+00:00,24.629,49.957,43.332,118.0,148.0,False,117.918,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",229.0,51,0
2,53,129,2.6417525773195876,0,113.37371134020619,27.927835051546392,8459.953608247422,1210,9094,2023-05-28 14:13:45.569000+00:00,26.987,48.44,26.614,130.0,138.0,True,102.041,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",250.0,52,0
2,54,139,2.947089947089947,0,117.84126984126983,29.063492063492063,8249.203703703704,1210,9094,2023-05-28 14:15:27.318000+00:00,25.097,47.26,26.449,127.0,141.0,False,98.806,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",266.0,53,0
2,55,130,2.785522788203753,0,117.6916890080429,29.49597855227882,8535.469168900805,1210,9094,2023-05-28 14:17:06.050000+00:00,26.434,47.954,26.69,124.0,135.0,False,101.078,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",214.0,54,1
2,56,126,2.7544757033248084,0,115.29411764705883,28.71099744245524,8378.918158567774,1210,9094,2023-05-28 14:18:47.220000+00:00,26.664,48.358,27.263,121.0,139.0,False,102.285,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",180.0,55,1
2,57,165,6.8584070796460175,0,100.8141592920354,24.865044247787612,7807.349557522124,1210,9094,2023-05-28 14:20:29.422000+00:00,26.645,63.902,27.516,119.0,135.0,False,118.063,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",214.0,56,0
2,58,126,2.8290155440414506,0,114.46632124352331,28.10103626943005,8224.71761658031,1210,9094,2023-05-28 14:22:27.576000+00:00,26.951,48.845,26.803,118.0,133.0,False,102.599,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",226.0,57,1
2,59,134,2.7881136950904395,0,113.6124031007752,25.8656330749354,8172.878552971576,1210,9094,2023-05-28 14:24:10.168000+00:00,27.647,49.12,26.92,116.0,126.0,False,103.687,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",226.0,58,1
2,60,130,2.7905759162303663,0,114.30890052356021,26.421465968586386,8263.32722513089,1210,9094,2023-05-28 14:25:53.838000+00:00,26.998,48.379,27.181,124.0,130.0,False,102.558,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",235.0,59,1
2,61,137,2.7979274611398965,0,116.96891191709845,28.310880829015545,8431.038860103627,1210,9094,2023-05-28 14:27:36.414000+00:00,26.666,47.765,26.538,,129.0,False,100.969,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",237.0,60,1
2,62,126,2.845744680851064,0,118.94946808510639,28.550531914893618,8430.010638297872,1210,9094,2023-05-28 14:29:17.365000+00:00,25.689,47.809,26.088,130.0,132.0,False,99.586,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",243.0,61,0
2,63,133,2.655940594059406,0,113.89108910891089,25.83910891089109,8369.955445544554,1210,9094,2023-05-28 14:30:56.957000+00:00,29.612,47.842,25.835,109.0,138.0,False,103.289,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",243.0,62,0
2,64,125,2.8624338624338623,0,118.8994708994709,28.825396825396826,8442.767195767196,1210,9094,2023-05-28 14:32:40.268000+00:00,26.273,47.616,24.413,126.0,136.0,False,98.302,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",262.0,63,0
